datetime,pm25,pm10,no2,o3,co,temperature,humidity,wind_speed,hour,day_of_week,month,day_of_year
2024-11-07 01:00:00,0.8,1.6,0.7,70.3,327.1,21.8,58.0,4.1,1,3,11,312
2024-11-07 02:00:00,0.9,1.2,0.6,26.6,226.0,26.1,57.3,4.8,2,3,11,312
2024-11-07 03:00:00,0.9,0.6,0.4,39.9,236.0,25.1,62.0,4.2,3,3,11,312
2024-11-07 04:00:00,,,,,,,,,4,3,11,312
2024-11-07 05:00:00,1.2,1.5,0.6,69.9,372.8,21.9,72.0,4.8,5,3,11,312
2024-11-07 06:00:00,1.3,0.9,1.0,118.8,190.4,22.4,53.0,4.7,6,3,11,312
2024-11-07 07:00:00,1.3,1.6,0.9,29.5,281.4,19.2,59.5,4.1,7,3,11,312
2024-11-07 08:00:00,1.0,1.2,1.3,38.0,458.9,21.3,61.5,4.7,8,3,11,312
2024-11-07 09:00:00,2.2,0.8,0.9,19.9,548.0,23.9,60.9,3.1,9,3,11,312
2024-11-07 10:00:00,,,,,,,,,10,3,11,312
2024-11-07 11:00:00,1.6,1.2,0.6,24.3,183.4,25.1,66.3,3.4,11,3,11,312
2024-11-07 12:00:00,0.5,1.9,0.5,40.1,216.7,20.3,63.5,4.7,12,3,11,312
2024-11-07 13:00:00,1.0,1.5,0.7,45.1,497.5,21.1,63.8,4.9,13,3,11,312
2024-11-07 14:00:00,1.7,1.1,1.4,59.6,352.5,21.1,56.8,4.9,14,3,11,312
2024-11-07 15:00:00,0.9,1.1,1.4,43.8,409.9,18.6,58.1,4.0,15,3,11,312
2024-11-07 16:00:00,0.9,1.4,0.9,59.6,430.7,23.4,62.6,4.0,16,3,11,312
2024-11-07 17:00:00,1.1,1.6,0.7,51.7,251.7,20.6,54.6,4.8,17,3,11,312
2024-11-07 18:00:00,1.5,2.3,1.5,32.7,488.7,21.8,63.5,4.4,18,3,11,312
2024-11-07 19:00:00,1.6,2.9,1.5,25.2,519.7,20.0,59.6,3.1,19,3,11,312
2024-11-07 20:00:00,1.6,1.9,1.3,62.4,619.4,24.7,65.4,3.3,20,3,11,312
2024-11-07 21:00:00,0.8,0.9,0.9,95.4,421.1,23.7,58.0,4.9,21,3,11,312
2024-11-07 22:00:00,,,,,,,,,22,3,11,312
2024-11-07 23:00:00,,,,,,,,,23,3,11,312
2024-11-08 00:00:00,1.2,0.9,0.5,88.4,389.1,22.7,62.9,4.5,0,4,11,313
2024-11-08 01:00:00,1.4,0.9,0.7,59.3,542.0,23.3,56.9,4.8,1,4,11,313
2024-11-08 02:00:00,1.0,1.5,1.1,55.7,285.9,19.3,61.6,3.4,2,4,11,313
2024-11-08 03:00:00,0.9,1.2,0.8,51.6,434.4,20.9,57.6,3.5,3,4,11,313
2024-11-08 04:00:00,0.9,1.2,0.9,47.3,361.7,21.3,52.6,4.8,4,4,11,313
2024-11-08 05:00:00,1.1,1.2,0.7,62.9,365.7,23.4,59.3,3.0,5,4,11,313
2024-11-08 06:00:00,0.8,2.1,0.6,40.0,285.1,20.9,66.1,4.8,6,4,11,313
2024-11-08 07:00:00,1.4,2.9,1.1,46.5,300.2,23.1,60.0,3.1,7,4,11,313
2024-11-08 08:00:00,1.4,1.4,0.9,30.8,505.8,19.6,58.8,3.2,8,4,11,313
2024-11-08 09:00:00,3.1,1.7,0.8,59.6,506.5,19.1,58.8,4.7,9,4,11,313
2024-11-08 10:00:00,0.5,1.7,1.2,33.6,255.9,24.8,71.5,3.5,10,4,11,313
2024-11-08 11:00:00,1.0,1.6,0.7,50.0,295.4,18.6,63.4,3.4,11,4,11,313
2024-11-08 12:00:00,1.8,1.3,0.6,60.3,233.4,19.7,52.4,4.7,12,4,11,313
2024-11-08 13:00:00,1.1,0.9,1.4,62.3,234.0,22.8,57.6,4.1,13,4,11,313
2024-11-08 14:00:00,1.4,1.1,1.1,67.2,263.2,20.1,58.3,3.7,14,4,11,313
2024-11-08 15:00:00,,,,,,,,,15,4,11,313
2024-11-08 16:00:00,0.9,1.4,0.9,59.9,255.3,20.8,60.6,4.6,16,4,11,313
2024-11-08 17:00:00,0.6,2.2,0.8,40.6,376.7,16.9,57.5,4.7,17,4,11,313
2024-11-08 18:00:00,2.1,1.9,1.2,22.4,847.2,23.4,57.8,3.2,18,4,11,313
2024-11-08 19:00:00,1.6,1.7,1.7,61.0,1020.2,21.5,61.1,4.2,19,4,11,313
2024-11-08 20:00:00,1.5,2.3,1.3,55.6,485.4,19.6,52.6,4.4,20,4,11,313
2024-11-08 21:00:00,0.9,1.8,0.8,74.0,435.9,17.7,49.6,3.2,21,4,11,313
2024-11-08 22:00:00,1.8,0.8,1.2,48.8,336.3,18.4,66.5,4.2,22,4,11,313
2024-11-08 23:00:00,2.2,2.0,1.1,26.0,283.2,18.0,64.5,3.1,23,4,11,313
2024-11-09 00:00:00,1.3,1.4,0.7,47.5,343.6,21.6,62.4,3.7,0,5,11,314
2024-11-09 01:00:00,,,,,,,,,1,5,11,314
2024-11-09 02:00:00,,,,,,,,,2,5,11,314
2024-11-09 03:00:00,1.4,1.8,1.1,46.4,260.4,22.6,75.6,3.4,3,5,11,314
2024-11-09 04:00:00,2.1,1.4,1.0,25.3,269.3,22.4,61.5,4.6,4,5,11,314
2024-11-09 05:00:00,1.1,1.5,1.0,32.7,252.3,24.2,73.6,3.2,5,5,11,314
2024-11-09 06:00:00,,,,,,,,,6,5,11,314
2024-11-09 07:00:00,2.2,2.0,2.8,25.3,363.2,23.0,62.8,3.2,7,5,11,314
2024-11-09 08:00:00,2.4,1.9,1.0,43.4,382.9,21.6,59.5,3.9,8,5,11,314
2024-11-09 09:00:00,1.1,2.1,1.9,50.0,501.5,22.6,60.6,4.4,9,5,11,314
2024-11-09 10:00:00,1.3,1.2,0.6,78.0,326.3,20.3,58.5,3.3,10,5,11,314
2024-11-09 11:00:00,1.4,0.9,1.1,63.0,269.3,20.7,62.8,4.5,11,5,11,314
2024-11-09 12:00:00,1.2,3.3,1.1,72.4,504.6,24.6,63.9,4.9,12,5,11,314
2024-11-09 13:00:00,0.9,1.0,0.9,55.6,252.0,20.0,54.4,3.7,13,5,11,314
2024-11-09 14:00:00,1.6,1.5,0.8,35.1,289.3,19.9,73.6,3.0,14,5,11,314
2024-11-09 15:00:00,1.1,0.8,0.9,38.5,170.8,20.4,56.6,4.0,15,5,11,314
2024-11-09 16:00:00,0.8,0.8,1.0,33.9,277.9,20.0,47.1,4.8,16,5,11,314
2024-11-09 17:00:00,0.7,1.5,1.7,62.4,204.8,20.2,60.1,4.3,17,5,11,314
2024-11-09 18:00:00,3.2,2.7,1.2,37.3,416.4,21.6,54.8,4.4,18,5,11,314
2024-11-09 19:00:00,,,,,,,,,19,5,11,314
2024-11-09 20:00:00,,,,,,,,,20,5,11,314
2024-11-09 21:00:00,1.1,1.4,0.8,95.0,297.7,25.5,62.7,3.2,21,5,11,314
2024-11-09 22:00:00,,,,,,,,,22,5,11,314
2024-11-09 23:00:00,0.9,2.3,1.3,36.2,268.9,21.0,55.5,4.8,23,5,11,314
2024-11-10 00:00:00,1.2,2.1,0.4,52.3,276.6,17.4,58.9,4.6,0,6,11,315
2024-11-10 01:00:00,0.7,1.1,0.8,95.2,262.1,18.5,64.1,3.5,1,6,11,315
2024-11-10 02:00:00,1.1,1.6,0.5,62.9,301.8,20.8,57.4,4.7,2,6,11,315
2024-11-10 03:00:00,1.2,1.7,0.7,25.9,295.0,22.0,51.3,3.6,3,6,11,315
2024-11-10 04:00:00,1.6,1.4,2.3,34.1,331.2,22.1,63.8,3.8,4,6,11,315
2024-11-10 05:00:00,1.3,2.0,1.2,33.1,287.1,22.3,57.9,3.4,5,6,11,315
2024-11-10 06:00:00,1.7,2.0,1.4,87.5,267.8,23.6,57.6,4.8,6,6,11,315
2024-11-10 07:00:00,3.0,2.2,1.4,81.3,577.7,24.5,61.3,3.2,7,6,11,315
2024-11-10 08:00:00,2.7,2.2,1.9,38.3,548.1,20.6,60.7,5.0,8,6,11,315
2024-11-10 09:00:00,2.3,3.7,0.8,38.0,453.0,19.5,65.7,3.7,9,6,11,315
2024-11-10 10:00:00,1.3,2.1,1.4,50.1,436.5,22.4,54.5,4.4,10,6,11,315
2024-11-10 11:00:00,1.0,1.6,0.7,50.7,312.6,22.9,72.0,3.3,11,6,11,315
2024-11-10 12:00:00,1.7,1.0,0.8,33.5,290.6,21.3,53.6,4.0,12,6,11,315
2024-11-10 13:00:00,2.2,1.8,1.2,44.5,298.8,20.7,58.8,3.1,13,6,11,315
2024-11-10 14:00:00,1.5,2.0,1.1,27.5,320.4,20.1,56.4,4.8,14,6,11,315
2024-11-10 15:00:00,2.4,0.7,1.0,81.8,231.6,21.0,61.0,3.9,15,6,11,315
2024-11-10 16:00:00,0.8,1.7,0.6,24.3,173.8,22.5,60.8,4.5,16,6,11,315
2024-11-10 17:00:00,0.9,1.4,1.0,24.2,331.8,19.7,61.6,4.8,17,6,11,315
2024-11-10 18:00:00,3.1,2.7,2.5,58.5,705.0,19.5,62.0,3.1,18,6,11,315
2024-11-10 19:00:00,2.6,2.2,1.5,30.0,406.5,22.3,67.3,4.0,19,6,11,315
2024-11-10 20:00:00,3.5,2.7,2.8,40.2,757.4,19.4,61.5,3.4,20,6,11,315
2024-11-10 21:00:00,1.3,2.4,0.7,50.4,186.1,21.4,67.7,3.1,21,6,11,315
2024-11-10 22:00:00,1.0,1.4,1.0,64.4,257.9,21.3,52.0,4.2,22,6,11,315
2024-11-10 23:00:00,1.2,2.1,1.7,45.0,508.8,21.1,49.8,3.2,23,6,11,315
2024-11-11 00:00:00,0.9,1.4,0.9,100.0,339.9,19.7,61.6,4.0,0,0,11,316
2024-11-11 01:00:00,1.0,2.2,1.6,49.1,278.9,24.5,62.6,3.4,1,0,11,316
2024-11-11 02:00:00,1.9,1.7,2.2,79.0,329.4,21.8,58.3,3.4,2,0,11,316
2024-11-11 03:00:00,1.9,1.9,1.2,54.9,437.3,20.0,60.9,4.0,3,0,11,316
2024-11-11 04:00:00,1.6,1.7,0.9,115.1,198.0,21.7,66.3,4.1,4,0,11,316
2024-11-11 05:00:00,0.9,2.1,0.8,75.0,453.5,24.7,64.3,3.0,5,0,11,316
2024-11-11 06:00:00,,,,,,,,,6,0,11,316
2024-11-11 07:00:00,,,,,,,,,7,0,11,316
2024-11-11 08:00:00,3.1,3.0,2.7,44.2,381.1,18.7,64.7,4.4,8,0,11,316
2024-11-11 09:00:00,1.8,1.4,1.6,44.1,759.2,19.3,54.8,4.7,9,0,11,316
2024-11-11 10:00:00,1.0,1.5,1.6,29.1,302.6,16.7,56.9,4.8,10,0,11,316
2024-11-11 11:00:00,1.5,1.7,1.1,35.5,205.0,25.0,65.5,4.2,11,0,11,316
2024-11-11 12:00:00,1.2,1.4,0.8,112.0,351.7,17.6,52.3,4.0,12,0,11,316
2024-11-11 13:00:00,,,,,,,,,13,0,11,316
2024-11-11 14:00:00,1.2,1.9,1.9,37.8,436.2,24.5,54.9,3.3,14,0,11,316
2024-11-11 15:00:00,1.0,2.4,0.8,47.3,314.1,23.0,65.5,4.2,15,0,11,316
2024-11-11 16:00:00,0.8,1.3,0.8,47.9,389.7,21.8,55.5,4.9,16,0,11,316
2024-11-11 17:00:00,1.4,1.5,1.1,57.2,269.1,23.6,64.9,3.6,17,0,11,316
2024-11-11 18:00:00,2.2,2.5,2.7,40.7,656.4,19.7,59.2,3.2,18,0,11,316
2024-11-11 19:00:00,1.7,1.5,1.3,58.7,613.0,22.1,69.8,3.8,19,0,11,316
2024-11-11 20:00:00,3.7,3.3,2.1,77.5,230.7,20.8,61.6,3.0,20,0,11,316
2024-11-11 21:00:00,1.8,2.3,0.9,81.5,226.2,20.8,66.3,4.1,21,0,11,316
2024-11-11 22:00:00,1.4,2.4,1.4,44.1,325.1,21.4,63.2,3.1,22,0,11,316
2024-11-11 23:00:00,2.2,1.3,0.8,62.7,320.9,23.4,58.7,4.9,23,0,11,316
2024-11-12 00:00:00,1.9,1.3,1.6,31.0,303.3,24.1,61.1,4.7,0,1,11,317
2024-11-12 01:00:00,1.2,1.9,1.1,36.7,314.2,20.4,61.2,3.2,1,1,11,317
2024-11-12 02:00:00,1.2,2.4,0.9,30.6,439.5,18.8,58.8,3.3,2,1,11,317
2024-11-12 03:00:00,2.0,2.0,1.2,48.1,340.2,19.3,65.6,4.9,3,1,11,317
2024-11-12 04:00:00,1.8,2.1,0.6,34.8,152.0,24.9,73.7,4.6,4,1,11,317
2024-11-12 05:00:00,1.7,2.7,1.0,26.7,548.8,23.9,61.7,4.9,5,1,11,317
2024-11-12 06:00:00,1.2,1.5,1.3,42.0,172.7,18.8,64.7,3.7,6,1,11,317
2024-11-12 07:00:00,2.8,2.7,1.0,24.5,611.7,24.3,63.8,3.2,7,1,11,317
2024-11-12 08:00:00,1.9,4.6,0.7,83.3,287.0,19.5,48.1,4.2,8,1,11,317
2024-11-12 09:00:00,2.3,2.7,0.8,39.2,703.3,22.3,63.6,4.9,9,1,11,317
2024-11-12 10:00:00,2.4,1.3,1.9,72.7,281.4,19.5,63.3,3.3,10,1,11,317
2024-11-12 11:00:00,1.3,1.6,1.2,40.3,343.3,25.3,54.9,4.6,11,1,11,317
2024-11-12 12:00:00,1.0,1.4,1.0,30.4,168.6,19.8,52.2,3.7,12,1,11,317
2024-11-12 13:00:00,1.2,2.1,1.7,78.4,380.8,18.9,63.3,3.2,13,1,11,317
2024-11-12 14:00:00,2.1,1.4,1.0,50.8,346.6,20.1,69.4,3.9,14,1,11,317
2024-11-12 15:00:00,1.7,2.1,1.3,104.3,368.2,26.2,59.3,4.0,15,1,11,317
2024-11-12 16:00:00,1.5,1.5,1.2,40.7,406.8,21.5,59.5,3.0,16,1,11,317
2024-11-12 17:00:00,1.4,1.0,1.0,41.0,322.8,18.9,72.7,3.9,17,1,11,317
2024-11-12 18:00:00,3.3,3.7,2.4,73.3,516.9,19.4,65.6,4.3,18,1,11,317
2024-11-12 19:00:00,2.2,3.6,2.8,73.5,431.8,17.5,55.1,4.5,19,1,11,317
2024-11-12 20:00:00,3.1,4.0,2.0,52.1,482.1,22.0,57.6,3.2,20,1,11,317
2024-11-12 21:00:00,1.3,1.5,1.0,186.1,439.3,18.5,72.0,4.8,21,1,11,317
2024-11-12 22:00:00,1.2,1.5,1.1,43.8,237.9,23.2,57.8,3.3,22,1,11,317
2024-11-12 23:00:00,1.3,2.1,0.5,29.5,176.0,22.5,58.5,4.3,23,1,11,317
2024-11-13 00:00:00,1.5,3.3,1.4,32.8,227.9,20.7,64.7,4.1,0,2,11,318
2024-11-13 01:00:00,1.7,2.1,0.8,43.8,367.5,23.4,60.0,4.8,1,2,11,318
2024-11-13 02:00:00,1.8,2.3,1.6,89.8,279.8,22.8,63.6,3.1,2,2,11,318
2024-11-13 03:00:00,0.6,1.9,1.2,45.4,367.4,21.2,62.8,3.4,3,2,11,318
2024-11-13 04:00:00,1.3,1.3,1.3,91.5,168.2,19.4,60.6,3.2,4,2,11,318
2024-11-13 05:00:00,1.5,2.8,1.6,58.2,125.2,21.7,67.4,3.7,5,2,11,318
2024-11-13 06:00:00,2.7,2.7,0.9,75.5,331.7,21.7,55.0,3.7,6,2,11,318
2024-11-13 07:00:00,1.9,3.8,2.2,57.1,621.4,21.9,61.9,3.2,7,2,11,318
2024-11-13 08:00:00,2.7,2.9,2.1,56.9,275.1,21.1,58.4,4.0,8,2,11,318
2024-11-13 09:00:00,4.0,3.7,1.8,66.1,538.2,21.6,69.6,3.2,9,2,11,318
2024-11-13 10:00:00,,,,,,,,,10,2,11,318
2024-11-13 11:00:00,,,,,,,,,11,2,11,318
2024-11-13 12:00:00,1.4,2.8,1.6,56.3,401.6,18.4,59.2,4.9,12,2,11,318
2024-11-13 13:00:00,1.5,2.1,1.3,106.4,324.5,18.9,61.9,3.8,13,2,11,318
2024-11-13 14:00:00,,,,,,,,,14,2,11,318
2024-11-13 15:00:00,1.4,2.2,1.1,21.7,392.0,19.4,56.6,4.0,15,2,11,318
2024-11-13 16:00:00,,,,,,,,,16,2,11,318
2024-11-13 17:00:00,2.2,2.5,1.6,73.9,259.2,18.7,61.5,3.8,17,2,11,318
2024-11-13 18:00:00,,,,,,,,,18,2,11,318
2024-11-13 19:00:00,3.6,3.6,1.9,30.6,409.8,25.0,64.1,3.6,19,2,11,318
2024-11-13 20:00:00,1.9,7.0,2.0,50.5,577.9,20.5,61.0,4.8,20,2,11,318
2024-11-13 21:00:00,,,,,,,,,21,2,11,318
2024-11-13 22:00:00,2.4,2.3,0.8,62.9,433.8,20.7,61.8,3.9,22,2,11,318
2024-11-13 23:00:00,1.3,1.6,1.2,43.2,469.2,23.0,51.3,4.3,23,2,11,318
2024-11-14 00:00:00,,,,,,,,,0,3,11,319
2024-11-14 01:00:00,2.3,2.1,1.0,57.9,420.2,17.9,60.9,4.8,1,3,11,319
2024-11-14 02:00:00,3.2,1.4,1.3,53.0,248.5,19.3,69.3,3.5,2,3,11,319
2024-11-14 03:00:00,1.6,2.1,1.2,39.3,230.5,21.3,69.1,4.9,3,3,11,319
2024-11-14 04:00:00,1.3,2.3,1.7,73.8,350.0,20.8,66.5,3.7,4,3,11,319
2024-11-14 05:00:00,1.7,3.1,1.0,67.2,308.8,17.7,53.9,4.8,5,3,11,319
2024-11-14 06:00:00,2.9,1.4,1.4,24.0,559.2,18.0,63.1,3.2,6,3,11,319
2024-11-14 07:00:00,1.6,4.4,1.6,44.5,258.7,18.7,57.2,3.4,7,3,11,319
2024-11-14 08:00:00,,,,,,,,,8,3,11,319
2024-11-14 09:00:00,2.9,4.6,2.3,29.4,551.8,20.0,66.3,3.6,9,3,11,319
2024-11-14 10:00:00,,,,,,,,,10,3,11,319
2024-11-14 11:00:00,1.9,1.5,1.2,41.3,229.6,19.5,68.0,3.3,11,3,11,319
2024-11-14 12:00:00,2.5,1.5,1.3,46.1,277.3,23.0,54.5,3.4,12,3,11,319
2024-11-14 13:00:00,1.6,1.5,0.8,37.4,187.6,20.9,56.4,3.4,13,3,11,319
2024-11-14 14:00:00,,,,,,,,,14,3,11,319
2024-11-14 15:00:00,3.4,3.5,1.8,64.1,690.2,17.5,69.2,3.0,15,3,11,319
2024-11-14 16:00:00,1.4,1.9,1.8,116.4,277.1,23.2,61.5,3.8,16,3,11,319
2024-11-14 17:00:00,1.4,2.7,0.8,45.4,253.4,21.1,61.4,5.0,17,3,11,319
2024-11-14 18:00:00,4.7,2.5,2.0,27.4,372.9,17.7,67.4,3.9,18,3,11,319
2024-11-14 19:00:00,3.0,4.2,2.2,39.9,397.7,21.6,64.2,4.6,19,3,11,319
2024-11-14 20:00:00,3.3,4.9,1.3,68.5,463.0,19.7,64.6,4.1,20,3,11,319
2024-11-14 21:00:00,2.1,1.4,1.9,35.9,441.2,21.0,56.9,3.0,21,3,11,319
2024-11-14 22:00:00,2.6,2.1,2.3,27.0,800.0,21.3,67.3,4.2,22,3,11,319
2024-11-14 23:00:00,1.7,2.8,2.9,36.2,247.1,23.3,60.6,4.9,23,3,11,319
2024-11-15 00:00:00,,,,,,,,,0,4,11,320
2024-11-15 01:00:00,1.1,3.6,1.6,31.6,216.6,22.0,57.9,4.1,1,4,11,320
2024-11-15 02:00:00,2.5,2.7,2.4,53.2,352.1,23.5,58.8,4.3,2,4,11,320
2024-11-15 03:00:00,1.6,3.0,1.4,47.2,341.0,25.9,69.2,4.7,3,4,11,320
2024-11-15 04:00:00,3.0,2.1,1.2,66.9,317.0,22.9,58.3,4.1,4,4,11,320
2024-11-15 05:00:00,,,,,,,,,5,4,11,320
2024-11-15 06:00:00,1.6,2.8,2.2,60.9,462.4,21.4,51.2,3.1,6,4,11,320
2024-11-15 07:00:00,3.7,3.5,2.2,40.0,580.2,23.9,66.5,3.2,7,4,11,320
2024-11-15 08:00:00,,,,,,,,,8,4,11,320
2024-11-15 09:00:00,,,,,,,,,9,4,11,320
2024-11-15 10:00:00,1.5,3.0,1.6,25.5,290.5,25.2,63.7,3.5,10,4,11,320
2024-11-15 11:00:00,1.7,4.3,1.6,99.7,248.1,20.6,64.9,4.4,11,4,11,320
2024-11-15 12:00:00,2.0,2.5,1.4,51.6,359.4,16.8,63.4,3.6,12,4,11,320
2024-11-15 13:00:00,2.0,2.0,2.7,35.5,349.2,19.1,71.3,3.6,13,4,11,320
2024-11-15 14:00:00,2.5,2.3,1.4,41.9,364.6,21.4,62.8,3.1,14,4,11,320
2024-11-15 15:00:00,,,,,,,,,15,4,11,320
2024-11-15 16:00:00,2.2,3.3,1.8,86.5,340.5,20.1,65.0,3.6,16,4,11,320
2024-11-15 17:00:00,1.8,1.6,1.7,83.2,280.3,20.2,63.1,4.6,17,4,11,320
2024-11-15 18:00:00,2.8,4.3,2.6,50.9,425.3,21.9,66.2,4.6,18,4,11,320
2024-11-15 19:00:00,2.9,7.0,3.8,55.4,688.8,18.9,62.8,3.3,19,4,11,320
2024-11-15 20:00:00,3.4,4.0,2.8,29.4,583.8,19.7,64.0,3.3,20,4,11,320
2024-11-15 21:00:00,,,,,,,,,21,4,11,320
2024-11-15 22:00:00,1.6,2.8,1.1,24.7,355.6,19.9,63.0,4.2,22,4,11,320
2024-11-15 23:00:00,1.5,3.2,1.7,45.7,281.3,22.3,72.4,3.7,23,4,11,320
2024-11-16 00:00:00,2.5,2.0,1.2,74.4,298.3,20.8,73.3,3.7,0,5,11,321
2024-11-16 01:00:00,1.7,2.0,1.6,41.7,216.8,20.7,63.6,3.3,1,5,11,321
2024-11-16 02:00:00,,,,,,,,,2,5,11,321
2024-11-16 03:00:00,3.4,1.6,1.8,72.0,338.6,17.0,68.0,3.9,3,5,11,321
2024-11-16 04:00:00,2.9,2.4,1.3,25.4,340.4,21.7,67.4,5.0,4,5,11,321
2024-11-16 05:00:00,2.8,2.8,2.7,101.8,223.9,21.9,64.7,4.7,5,5,11,321
2024-11-16 06:00:00,1.9,4.4,2.0,77.3,389.2,22.5,65.3,4.6,6,5,11,321
2024-11-16 07:00:00,3.8,4.4,3.5,59.8,349.1,20.0,64.8,4.1,7,5,11,321
2024-11-16 08:00:00,3.0,4.7,1.1,70.4,391.4,20.8,58.4,3.7,8,5,11,321
2024-11-16 09:00:00,3.1,5.5,2.7,71.7,479.9,15.9,61.7,4.7,9,5,11,321
2024-11-16 10:00:00,,,,,,,,,10,5,11,321
2024-11-16 11:00:00,1.8,2.5,2.9,86.1,242.9,21.1,64.9,4.2,11,5,11,321
2024-11-16 12:00:00,,,,,,,,,12,5,11,321
2024-11-16 13:00:00,2.1,2.5,2.5,58.5,417.1,24.5,65.5,4.6,13,5,11,321
2024-11-16 14:00:00,2.6,3.6,2.9,82.5,403.0,20.1,58.1,4.0,14,5,11,321
2024-11-16 15:00:00,3.3,3.5,0.8,16.6,380.9,22.5,66.8,4.8,15,5,11,321
2024-11-16 16:00:00,2.9,1.7,1.9,58.0,356.5,20.5,64.3,4.1,16,5,11,321
2024-11-16 17:00:00,1.4,2.8,2.0,65.0,267.1,17.5,73.1,3.3,17,5,11,321
2024-11-16 18:00:00,4.4,4.9,2.6,24.6,776.3,22.0,66.0,5.0,18,5,11,321
2024-11-16 19:00:00,5.0,5.2,2.5,54.5,329.5,24.4,59.0,4.0,19,5,11,321
2024-11-16 20:00:00,5.1,3.7,3.7,35.4,631.7,20.0,55.2,3.5,20,5,11,321
2024-11-16 21:00:00,1.5,1.9,1.3,57.0,396.6,19.0,63.1,3.7,21,5,11,321
2024-11-16 22:00:00,1.8,2.2,1.5,46.8,299.9,20.9,56.8,3.2,22,5,11,321
2024-11-16 23:00:00,2.9,2.5,2.2,33.3,248.1,20.5,58.3,3.1,23,5,11,321
2024-11-17 00:00:00,1.8,4.0,3.2,75.7,305.3,25.9,57.4,3.9,0,6,11,322
2024-11-17 01:00:00,2.1,4.8,2.1,41.1,245.9,22.7,59.3,4.9,1,6,11,322
2024-11-17 02:00:00,,,,,,,,,2,6,11,322
2024-11-17 03:00:00,2.3,3.6,1.5,82.1,410.0,14.9,57.4,4.8,3,6,11,322
2024-11-17 04:00:00,1.9,2.1,1.2,33.6,353.0,20.4,60.1,4.6,4,6,11,322
2024-11-17 05:00:00,1.8,2.5,2.6,48.7,346.7,24.4,55.1,4.6,5,6,11,322
2024-11-17 06:00:00,,,,,,,,,6,6,11,322
2024-11-17 07:00:00,2.3,3.5,3.9,43.5,602.2,22.4,60.8,4.2,7,6,11,322
2024-11-17 08:00:00,3.2,5.0,2.3,115.0,366.6,21.5,63.2,3.2,8,6,11,322
2024-11-17 09:00:00,3.8,5.2,2.1,58.3,291.9,19.8,56.5,4.2,9,6,11,322
2024-11-17 10:00:00,3.4,3.3,2.0,55.0,335.5,24.1,54.6,3.7,10,6,11,322
2024-11-17 11:00:00,2.8,3.8,1.7,59.9,407.3,21.1,52.8,3.2,11,6,11,322
2024-11-17 12:00:00,1.9,2.1,1.1,57.7,192.1,19.3,62.9,4.6,12,6,11,322
2024-11-17 13:00:00,3.3,3.7,3.3,23.4,315.1,20.8,66.9,4.1,13,6,11,322
2024-11-17 14:00:00,2.1,2.3,1.4,121.7,433.1,23.6,55.1,4.5,14,6,11,322
2024-11-17 15:00:00,1.6,2.1,2.4,27.0,298.1,17.8,59.0,4.0,15,6,11,322
2024-11-17 16:00:00,2.2,3.3,2.3,97.1,487.2,21.3,67.6,4.1,16,6,11,322
2024-11-17 17:00:00,3.6,4.0,1.1,62.2,460.6,20.9,61.1,4.4,17,6,11,322
2024-11-17 18:00:00,4.4,5.8,2.2,52.2,526.0,17.6,61.7,3.5,18,6,11,322
2024-11-17 19:00:00,4.2,5.0,2.8,43.0,497.6,22.3,64.1,4.7,19,6,11,322
2024-11-17 20:00:00,6.8,5.5,2.3,137.6,500.4,21.2,60.0,3.8,20,6,11,322
2024-11-17 21:00:00,,,,,,,,,21,6,11,322
2024-11-17 22:00:00,1.6,2.0,1.6,48.9,217.1,23.0,63.7,3.7,22,6,11,322
2024-11-17 23:00:00,1.4,1.9,2.4,39.2,205.4,20.6,55.3,4.4,23,6,11,322
2024-11-18 00:00:00,2.8,2.9,2.2,37.3,156.5,19.6,54.4,3.1,0,0,11,323
2024-11-18 01:00:00,2.6,3.1,2.0,49.4,307.4,17.8,59.0,4.9,1,0,11,323
2024-11-18 02:00:00,3.9,3.0,1.9,33.4,570.2,19.4,66.0,4.6,2,0,11,323
2024-11-18 03:00:00,2.7,3.6,2.9,63.6,170.2,20.7,68.2,4.3,3,0,11,323
2024-11-18 04:00:00,2.2,2.8,1.4,37.4,292.7,18.8,60.1,3.6,4,0,11,323
2024-11-18 05:00:00,2.5,3.5,3.4,72.4,290.1,21.9,66.6,4.7,5,0,11,323
2024-11-18 06:00:00,2.6,2.9,1.2,71.8,295.5,18.9,69.3,4.5,6,0,11,323
2024-11-18 07:00:00,2.3,7.7,3.7,47.4,676.4,17.2,62.6,3.9,7,0,11,323
2024-11-18 08:00:00,8.4,4.6,1.7,61.1,355.4,19.5,65.6,3.4,8,0,11,323
2024-11-18 09:00:00,4.4,9.0,2.5,62.3,258.8,21.1,71.8,3.4,9,0,11,323
2024-11-18 10:00:00,2.6,3.3,1.9,27.0,263.5,18.2,58.9,4.0,10,0,11,323
2024-11-18 11:00:00,,,,,,,,,11,0,11,323
2024-11-18 12:00:00,3.1,2.3,1.7,43.7,158.4,19.4,70.4,4.4,12,0,11,323
2024-11-18 13:00:00,,,,,,,,,13,0,11,323
2024-11-18 14:00:00,2.1,2.2,1.3,64.7,216.7,21.3,63.2,3.4,14,0,11,323
2024-11-18 15:00:00,3.0,2.3,2.2,17.9,301.7,22.0,59.3,3.5,15,0,11,323
2024-11-18 16:00:00,2.8,3.4,1.9,37.3,277.4,19.7,69.2,3.1,16,0,11,323
